lat,lon,roof_area_m2,ghi,dni,pvout,avg_temp,usability_factor,panel_efficiency,tilt_angle,annual_kwh_actual
34.25,69.5,134.6,5.881,5.385,1736.2,19.8,0.8,0.18,32.9,36348.7
34.25,69.75,336.1,4.364,3.677,1546.3,19.8,0.64,0.2,32.9,59074.2
34.25,69.75,218.5,4.364,3.677,1546.3,19.8,0.8,0.21,32.9,48025.6
34.25,69.75,90.6,4.364,3.677,1546.3,19.8,0.71,0.2,32.9,19164.4
34.25,69.75,195.9,4.364,3.677,1546.3,19.8,0.75,0.19,32.9,44698.1
34.25,69.75,316.6,4.364,3.677,1546.3,19.8,0.6,0.17,32.9,52029.1
34.25,70.0,169.0,5.602,5.071,1685.0,19.8,0.63,0.2,32.9,32946.5
34.25,70.0,68.7,5.602,5.071,1685.0,19.8,0.84,0.18,32.9,18510.0
34.25,70.0,140.4,5.602,5.071,1685.0,19.8,0.78,0.2,32.9,36340.7
34.25,70.0,203.3,5.602,5.071,1685.0,19.8,0.79,0.18,32.9,51104.3
34.25,70.0,330.9,5.602,5.071,1685.0,19.8,0.61,0.21,32.9,60735.9
34.25,70.25,302.3,5.449,4.898,1704.0,19.8,0.74,0.2,32.9,73689.5
34.25,70.25,117.3,5.449,4.898,1704.0,19.8,0.75,0.18,32.9,26313.3
34.25,70.25,113.3,5.449,4.898,1704.0,19.8,0.83,0.21,32.9,31550.9
34.25,70.25,326.2,5.449,4.898,1704.0,19.8,0.71,0.18,32.9,72473.9
34.25,70.25,106.4,5.449,4.898,1704.0,19.8,0.78,0.2,32.9,26301.9
34.25,70.5,342.4,5.148,4.559,1675.0,19.8,0.82,0.21,32.9,84417.7
34.25,70.5,230.2,5.148,4.559,1675.0,19.8,0.69,0.19,32.9,48945.6
34.25,70.5,307.7,5.148,4.559,1675.0,19.8,0.78,0.21,32.9,73249.3
34.25,70.5,181.4,5.148,4.559,1675.0,19.8,0.78,0.22,32.9,43212.6
34.25,70.5,48.2,5.148,4.559,1675.0,19.8,0.65,0.2,32.9,9648.7
34.25,70.75,188.0,4.893,4.272,1620.6,19.8,0.84,0.2,32.9,45405.5
34.25,70.75,47.8,4.893,4.272,1620.6,19.8,0.72,0.22,32.9,10284.0
34.25,70.75,128.9,4.893,4.272,1620.6,19.8,0.74,0.19,32.9,30694.5
34.25,70.75,302.0,4.893,4.272,1620.6,19.8,0.77,0.19,32.9,72962.9
34.25,70.75,277.4,4.893,4.272,1620.6,19.8,0.62,0.21,32.9,53550.1
34.25,71.0,283.4,4.77,4.134,1578.5,19.8,0.83,0.19,32.9,68951.9
34.25,71.0,138.9,4.77,4.134,1578.5,19.8,0.7,0.17,32.9,28134.7
34.25,71.0,181.2,4.77,4.134,1578.5,19.8,0.67,0.18,32.9,33835.8
34.25,71.0,116.8,4.77,4.134,1578.5,19.8,0.68,0.21,32.9,22851.8
34.25,71.0,75.1,4.77,4.134,1578.5,19.8,0.68,0.19,32.9,14342.6
34.25,71.25,62.5,4.794,4.161,1575.2,19.8,0.78,0.2,32.9,13885.1
34.25,71.25,171.6,4.794,4.161,1575.2,19.8,0.64,0.19,32.9,32845.0
34.25,71.25,113.3,4.794,4.161,1575.2,19.8,0.81,0.19,32.9,25390.1
34.25,71.25,134.0,4.794,4.161,1575.2,19.8,0.64,0.19,32.9,23572.4
34.25,71.25,218.8,4.794,4.161,1575.2,19.8,0.71,0.17,32.9,48224.1
34.25,71.5,339.0,4.603,3.946,1545.3,19.8,0.64,0.21,32.9,61133.5
34.25,71.5,41.0,4.603,3.946,1545.3,19.8,0.76,0.22,32.9,8655.8
34.25,71.5,209.2,4.603,3.946,1545.3,19.8,0.85,0.19,32.9,51967.2
34.25,71.5,278.5,4.603,3.946,1545.3,19.8,0.75,0.21,32.9,63616.8
34.25,71.5,67.2,4.603,3.946,1545.3,19.8,0.8,0.17,32.9,15003.7
34.25,71.75,207.7,4.563,3.901,1540.5,19.8,0.68,0.19,32.9,42426.8
34.25,71.75,214.3,4.563,3.901,1540.5,19.8,0.64,0.22,32.9,40098.6
34.25,71.75,93.8,4.563,3.901,1540.5,19.8,0.84,0.18,32.9,23936.6
34.25,71.75,174.7,4.563,3.901,1540.5,19.8,0.84,0.19,32.9,43286.6
34.25,71.75,220.9,4.563,3.901,1540.5,19.8,0.62,0.2,32.9,40418.9
34.25,72.0,105.5,4.589,3.93,1545.7,19.8,0.8,0.19,32.9,24498.3
34.25,72.0,112.9,4.589,3.93,1545.7,19.8,0.65,0.2,32.9,20201.3
34.25,72.0,86.7,4.589,3.93,1545.7,19.8,0.69,0.18,32.9,16698.2
34.25,72.0,320.4,4.589,3.93,1545.7,19.8,0.62,0.21,32.9,57074.2
34.25,72.0,86.8,4.589,3.93,1545.7,19.8,0.69,0.17,32.9,18501.1
34.25,72.25,344.9,4.527,3.86,1566.2,19.8,0.79,0.2,32.9,75637.9
34.25,72.25,333.2,4.527,3.86,1566.2,19.8,0.84,0.17,32.9,81572.2
34.25,72.25,207.5,4.527,3.86,1566.2,19.8,0.83,0.18,32.9,47785.4
34.25,72.25,83.3,4.527,3.86,1566.2,19.8,0.72,0.17,32.9,17149.0
34.25,72.25,340.6,4.527,3.86,1566.2,19.8,0.65,0.2,32.9,60628.2
34.25,72.5,122.6,4.478,3.805,1538.4,19.8,0.66,0.19,32.9,21862.0
34.25,72.5,146.0,4.478,3.805,1538.4,19.8,0.74,0.22,32.9,29160.5
34.25,72.5,201.1,4.478,3.805,1538.4,19.8,0.6,0.19,32.9,34101.7
34.25,72.5,298.6,4.478,3.805,1538.4,19.8,0.64,0.18,32.9,53067.6
34.25,72.5,145.4,4.478,3.805,1538.4,19.8,0.71,0.21,32.9,31137.1
34.25,72.75,128.3,5.083,4.486,1623.8,19.8,0.6,0.17,32.9,22177.9
34.25,72.75,65.7,5.083,4.486,1623.8,19.8,0.84,0.22,32.9,15532.5
34.25,72.75,114.6,5.083,4.486,1623.8,19.8,0.68,0.19,32.9,21756.7
34.25,72.75,201.4,5.083,4.486,1623.8,19.8,0.62,0.2,32.9,36981.6
34.25,72.75,105.7,5.083,4.486,1623.8,19.8,0.76,0.19,32.9,23272.7
34.25,73.0,168.5,4.905,4.286,1569.2,19.8,0.73,0.2,32.9,34935.6
34.25,73.0,155.3,4.905,4.286,1569.2,19.8,0.7,0.17,32.9,31547.3
34.25,73.0,133.5,4.905,4.286,1569.2,19.8,0.83,0.21,32.9,30509.1
34.25,73.0,302.7,4.905,4.286,1569.2,19.8,0.75,0.2,32.9,63071.6
34.25,73.0,130.4,4.905,4.286,1569.2,19.8,0.72,0.2,32.9,26590.2
34.25,73.25,338.0,4.945,4.331,1574.1,19.8,0.84,0.22,32.9,81808.4
34.25,73.25,200.9,4.945,4.331,1574.1,19.8,0.64,0.19,32.9,38173.2
34.25,73.25,240.7,4.945,4.331,1574.1,19.8,0.75,0.2,32.9,52689.7
34.25,73.25,58.7,4.945,4.331,1574.1,19.8,0.83,0.2,32.9,13303.1
34.25,73.25,161.2,4.945,4.331,1574.1,19.8,0.74,0.21,32.9,36542.8
34.25,73.5,94.3,4.52,3.852,1508.4,19.8,0.81,0.22,32.9,20301.2
34.25,73.5,106.9,4.52,3.852,1508.4,19.8,0.84,0.22,32.9,26731.9
34.25,73.5,302.7,4.52,3.852,1508.4,19.8,0.8,0.19,32.9,67410.7
34.25,73.5,109.9,4.52,3.852,1508.4,19.8,0.71,0.21,32.9,22846.9
34.25,73.5,290.0,4.52,3.852,1508.4,19.8,0.65,0.19,32.9,49418.7
34.25,73.75,238.1,5.06,4.46,1567.6,19.8,0.77,0.19,32.9,54296.6
34.25,73.75,263.5,5.06,4.46,1567.6,19.8,0.69,0.2,32.9,57378.0
34.25,73.75,346.2,5.06,4.46,1567.6,19.8,0.64,0.2,32.9,67356.2
34.25,73.75,260.6,5.06,4.46,1567.6,19.8,0.73,0.19,32.9,53296.5
34.25,73.75,146.2,5.06,4.46,1567.6,19.8,0.8,0.21,32.9,32647.3
34.25,74.0,162.5,4.554,3.891,1545.8,19.8,0.78,0.17,32.9,37336.9
34.25,74.0,299.4,4.554,3.891,1545.8,19.8,0.84,0.2,32.9,68769.1
34.25,74.0,112.6,4.554,3.891,1545.8,19.8,0.6,0.19,32.9,18959.3
34.25,74.0,91.5,4.554,3.891,1545.8,19.8,0.78,0.18,32.9,19389.8
34.25,74.0,258.8,4.554,3.891,1545.8,19.8,0.81,0.18,32.9,63878.2
34.25,74.25,315.8,4.721,4.079,1510.0,19.8,0.63,0.22,32.9,57458.8
34.25,74.25,96.3,4.721,4.079,1510.0,19.8,0.72,0.21,32.9,18248.3
34.25,74.25,170.7,4.721,4.079,1510.0,19.8,0.83,0.18,32.9,37451.8
34.25,74.25,235.2,4.721,4.079,1510.0,19.8,0.66,0.21,32.9,41150.5
34.25,74.25,274.1,4.721,4.079,1510.0,19.8,0.61,0.22,32.9,48045.7
34.25,74.5,213.5,5.154,4.566,1623.1,19.8,0.84,0.19,32.9,50795.7
34.25,74.5,153.7,5.154,4.566,1623.1,19.8,0.83,0.21,32.9,37212.5
34.25,74.5,259.9,5.154,4.566,1623.1,19.8,0.73,0.2,32.9,56712.1
34.25,74.5,319.5,5.154,4.566,1623.1,19.8,0.63,0.19,32.9,62513.9
34.25,74.5,112.0,5.154,4.566,1623.1,19.8,0.79,0.21,32.9,27447.1
34.25,74.75,85.9,5.172,4.586,1621.6,19.8,0.62,0.2,32.9,16491.1
34.25,74.75,180.2,5.172,4.586,1621.6,19.8,0.8,0.2,32.9,42443.2
34.25,74.75,299.4,5.172,4.586,1621.6,19.8,0.63,0.18,32.9,55947.5
34.25,74.75,74.6,5.172,4.586,1621.6,19.8,0.74,0.2,32.9,17690.7
34.25,74.75,142.8,5.172,4.586,1621.6,19.8,0.76,0.2,32.9,31712.1
34.25,75.0,133.5,5.154,4.566,1565.0,19.8,0.63,0.19,32.9,24835.5
34.25,75.0,182.7,5.154,4.566,1565.0,19.8,0.81,0.17,32.9,41654.3
34.25,75.0,342.6,5.154,4.566,1565.0,19.8,0.62,0.18,32.9,58818.1
34.25,75.0,166.6,5.154,4.566,1565.0,19.8,0.72,0.21,32.9,34048.8
34.25,75.0,172.7,5.154,4.566,1565.0,19.8,0.67,0.19,32.9,35819.2
34.25,75.25,51.4,3.907,3.162,1477.9,19.8,0.61,0.2,32.9,8536.5
34.25,75.25,108.2,3.907,3.162,1477.9,19.8,0.77,0.22,32.9,24000.7
34.25,75.25,283.0,3.907,3.162,1477.9,19.8,0.7,0.2,32.9,53170.0
34.25,75.25,127.2,3.907,3.162,1477.9,19.8,0.69,0.19,32.9,25159.7
34.25,75.25,341.6,3.907,3.162,1477.9,19.8,0.68,0.21,32.9,63272.8
34.25,75.5,274.4,3.741,2.975,1442.4,19.8,0.71,0.21,32.9,54605.2
34.25,75.5,135.9,3.741,2.975,1442.4,19.8,0.74,0.2,32.9,27581.7
34.25,75.5,292.5,3.741,2.975,1442.4,19.8,0.69,0.2,32.9,53426.4
34.25,75.5,177.9,3.741,2.975,1442.4,19.8,0.66,0.17,32.9,32953.5
34.25,75.5,49.8,3.741,2.975,1442.4,19.8,0.8,0.18,32.9,10425.1
34.25,75.75,121.8,4.341,3.65,1647.2,19.8,0.76,0.2,32.9,26895.7
34.25,75.75,147.1,4.341,3.65,1647.2,19.8,0.74,0.22,32.9,32058.0
34.25,75.75,334.7,4.341,3.65,1647.2,19.8,0.78,0.18,32.9,82529.7
34.25,75.75,286.9,4.341,3.65,1647.2,19.8,0.66,0.21,32.9,56246.1
34.25,75.75,56.0,4.341,3.65,1647.2,19.8,0.74,0.21,32.9,11948.3
34.25,76.0,67.8,4.637,3.984,1606.7,19.8,0.76,0.2,32.9,15789.1
34.25,76.0,71.1,4.637,3.984,1606.7,19.8,0.66,0.18,32.9,13832.6
34.25,76.0,86.9,4.637,3.984,1606.7,19.8,0.72,0.19,32.9,20101.7
34.25,76.0,349.3,4.637,3.984,1606.7,19.8,0.7,0.19,32.9,77686.3
34.25,76.0,232.0,4.637,3.984,1606.7,19.8,0.71,0.19,32.9,51948.7
34.25,76.25,124.7,5.076,4.478,1828.3,19.8,0.83,0.19,32.9,35216.3
34.25,76.25,182.6,5.076,4.478,1828.3,19.8,0.77,0.2,32.9,50360.5
34.25,76.25,203.2,5.076,4.478,1828.3,19.8,0.66,0.21,32.9,47367.3
34.25,76.25,87.6,5.076,4.478,1828.3,19.8,0.83,0.22,32.9,26104.8
34.25,76.25,343.4,5.076,4.478,1828.3,19.8,0.64,0.21,32.9,72693.7
34.25,76.5,204.2,3.863,3.112,1768.0,19.8,0.63,0.18,32.9,40159.7
34.25,76.5,162.9,3.863,3.112,1768.0,19.8,0.61,0.18,32.9,34317.6
34.25,76.5,286.0,3.863,3.112,1768.0,19.8,0.76,0.21,32.9,69719.5
34.25,76.5,261.8,3.863,3.112,1768.0,19.8,0.61,0.18,32.9,51785.0
34.25,76.5,108.9,3.863,3.112,1768.0,19.8,0.81,0.22,32.9,28634.8
34.25,76.75,345.6,5.225,4.646,1580.1,19.8,0.75,0.19,32.9,75710.6
34.25,76.75,265.8,5.225,4.646,1580.1,19.8,0.79,0.22,32.9,58204.3
34.25,76.75,275.2,5.225,4.646,1580.1,19.8,0.8,0.21,32.9,69185.7
34.25,76.75,55.7,5.225,4.646,1580.1,19.8,0.61,0.21,32.9,10379.3
34.25,76.75,342.8,5.225,4.646,1580.1,19.8,0.84,0.17,32.9,87689.5
34.25,77.0,137.6,4.683,4.036,1586.6,19.8,0.83,0.17,32.9,35630.8
34.25,77.0,76.9,4.683,4.036,1586.6,19.8,0.76,0.21,32.9,17269.2
34.25,77.0,330.6,4.683,4.036,1586.6,19.8,0.8,0.19,32.9,76629.9
34.25,77.0,54.3,4.683,4.036,1586.6,19.8,0.76,0.2,32.9,11599.9
34.25,77.0,272.8,4.683,4.036,1586.6,19.8,0.71,0.21,32.9,54807.5
34.25,77.25,141.2,5.785,5.277,1767.9,19.8,0.82,0.18,32.9,36298.1
34.25,77.25,154.4,5.785,5.277,1767.9,19.8,0.76,0.2,32.9,36702.9
34.25,77.25,322.4,5.785,5.277,1767.9,19.8,0.67,0.18,32.9,68050.6
34.25,77.25,255.7,5.785,5.277,1767.9,19.8,0.61,0.21,32.9,50635.6
34.25,77.25,50.2,5.785,5.277,1767.9,19.8,0.78,0.2,32.9,13517.9
34.25,77.5,137.7,5.99,5.508,1906.2,19.8,0.71,0.19,32.9,34583.8
34.25,77.5,62.1,5.99,5.508,1906.2,19.8,0.84,0.18,32.9,19327.9
34.25,77.5,79.7,5.99,5.508,1906.2,19.8,0.7,0.2,32.9,18808.5
34.25,77.5,230.1,5.99,5.508,1906.2,19.8,0.83,0.21,32.9,70007.8
34.25,77.5,347.3,5.99,5.508,1906.2,19.8,0.73,0.17,32.9,97732.4
34.25,77.75,104.4,5.025,4.421,1661.3,19.8,0.71,0.22,32.9,21946.1
34.25,77.75,250.2,5.025,4.421,1661.3,19.8,0.83,0.18,32.9,63228.6
34.25,77.75,325.8,5.025,4.421,1661.3,19.8,0.74,0.18,32.9,73629.4
34.25,77.75,234.7,5.025,4.421,1661.3,19.8,0.74,0.22,32.9,54027.8
34.25,77.75,197.5,5.025,4.421,1661.3,19.8,0.85,0.18,32.9,53371.5
34.25,78.0,243.8,3.921,3.177,1446.1,19.8,0.6,0.19,32.9,37154.4
34.25,78.0,136.5,3.921,3.177,1446.1,19.8,0.65,0.21,32.9,24060.0
34.25,78.0,173.3,3.921,3.177,1446.1,19.8,0.81,0.21,32.9,35830.9
34.25,78.0,283.5,3.921,3.177,1446.1,19.8,0.82,0.2,32.9,61260.2
34.25,78.0,69.0,3.921,3.177,1446.1,19.8,0.64,0.21,32.9,12416.0
34.25,78.25,170.9,4.375,3.689,1546.8,19.8,0.71,0.17,32.9,33546.9
34.25,78.25,69.1,4.375,3.689,1546.8,19.8,0.78,0.18,32.9,14696.4
34.25,78.25,54.1,4.375,3.689,1546.8,19.8,0.76,0.2,32.9,11266.3
34.25,78.25,216.4,4.375,3.689,1546.8,19.8,0.73,0.18,32.9,47817.4
34.25,78.25,294.0,4.375,3.689,1546.8,19.8,0.7,0.2,32.9,61279.0
34.25,78.5,40.3,5.086,4.49,1619.3,19.8,0.77,0.18,32.9,8850.6
34.25,78.5,157.6,5.086,4.49,1619.3,19.8,0.63,0.21,32.9,29114.5
34.25,78.5,177.5,5.086,4.49,1619.3,19.8,0.75,0.22,32.9,37941.4
34.25,78.5,244.5,5.086,4.49,1619.3,19.8,0.61,0.2,32.9,47026.1
34.25,78.5,177.4,5.086,4.49,1619.3,19.8,0.67,0.19,32.9,37645.8
34.25,78.75,173.9,6.05,5.575,1773.0,19.8,0.73,0.22,32.9,44232.4
34.25,78.75,345.1,6.05,5.575,1773.0,19.8,0.71,0.17,32.9,79066.8
34.25,78.75,301.1,6.05,5.575,1773.0,19.8,0.77,0.19,32.9,71524.2
34.25,78.75,265.6,6.05,5.575,1773.0,19.8,0.66,0.21,32.9,55696.6
34.25,78.75,98.7,6.05,5.575,1773.0,19.8,0.74,0.18,32.9,22932.8
34.25,79.0,348.9,5.919,5.428,1743.1,19.8,0.75,0.22,32.9,83802.5
34.25,79.0,302.2,5.919,5.428,1743.1,19.8,0.75,0.2,32.9,75401.5
34.25,79.0,219.8,5.919,5.428,1743.1,19.8,0.63,0.18,32.9,47704.1
34.25,79.0,266.1,5.919,5.428,1743.1,19.8,0.65,0.17,32.9,54824.2
34.25,79.0,135.6,5.919,5.428,1743.1,19.8,0.79,0.21,32.9,32975.4
34.25,79.25,329.2,5.927,5.437,1789.3,19.8,0.8,0.17,32.9,89265.7
34.25,79.25,103.5,5.927,5.437,1789.3,19.8,0.71,0.19,32.9,25774.1
34.25,79.25,188.2,5.927,5.437,1789.3,19.8,0.69,0.21,32.9,45592.0
34.25,79.25,176.9,5.927,5.437,1789.3,19.8,0.81,0.2,32.9,46847.0
34.25,79.25,104.7,5.927,5.437,1789.3,19.8,0.79,0.21,32.9,27812.1
34.25,79.5,192.4,5.9,5.406,1766.9,19.8,0.65,0.21,32.9,42070.8
34.25,79.5,236.2,5.9,5.406,1766.9,19.8,0.66,0.21,32.9,49090.9
34.25,79.5,160.5,5.9,5.406,1766.9,19.8,0.77,0.21,32.9,39189.0
34.25,79.5,266.3,5.9,5.406,1766.9,19.8,0.66,0.18,32.9,57332.2
34.25,79.5,170.9,5.9,5.406,1766.9,19.8,0.74,0.19,32.9,41383.5
34.25,79.75,149.3,6.43,6.003,1859.1,19.8,0.64,0.22,32.9,33595.6
34.25,79.75,141.5,6.43,6.003,1859.1,19.8,0.63,0.21,32.9,30029.5
34.25,79.75,314.5,6.43,6.003,1859.1,19.8,0.7,0.19,32.9,74053.6
34.25,79.75,319.1,6.43,6.003,1859.1,19.8,0.67,0.21,32.9,75291.1
34.25,79.75,51.6,6.43,6.003,1859.1,19.8,0.63,0.18,32.9,11630.4
34.25,80.0,109.2,5.904,5.411,1873.1,19.8,0.83,0.18,32.9,30476.1
34.25,80.0,155.4,5.904,5.411,1873.1,19.8,0.81,0.22,32.9,46653.0
34.25,80.0,282.7,5.904,5.411,1873.1,19.8,0.64,0.2,32.9,63718.2
34.25,80.0,260.9,5.904,5.411,1873.1,19.8,0.81,0.2,32.9,70253.4
34.25,80.0,68.8,5.904,5.411,1873.1,19.8,0.75,0.18,32.9,18308.8
34.25,80.25,223.9,5.274,4.701,1769.0,19.8,0.72,0.18,32.9,52342.3
34.25,80.25,64.2,5.274,4.701,1769.0,19.8,0.84,0.19,32.9,18452.1
34.25,80.25,69.2,5.274,4.701,1769.0,19.8,0.81,0.2,32.9,18757.0
34.25,80.25,128.0,5.274,4.701,1769.0,19.8,0.66,0.18,32.9,27585.8
34.25,80.25,215.1,5.274,4.701,1769.0,19.8,0.68,0.19,32.9,49271.9
34.25,80.5,169.4,6.104,5.636,1782.3,19.8,0.67,0.19,32.9,38773.6
34.25,80.5,67.6,6.104,5.636,1782.3,19.8,0.68,0.19,32.9,14902.6
34.25,80.5,167.7,6.104,5.636,1782.3,19.8,0.67,0.19,32.9,37443.0
34.25,80.5,292.5,6.104,5.636,1782.3,19.8,0.64,0.21,32.9,66410.5
34.25,80.5,233.1,6.104,5.636,1782.3,19.8,0.62,0.18,32.9,46837.8
34.25,80.75,327.4,6.64,6.24,1893.7,19.8,0.79,0.2,32.9,86523.6
34.25,80.75,91.7,6.64,6.24,1893.7,19.8,0.75,0.17,32.9,23550.2
34.25,80.75,142.2,6.64,6.24,1893.7,19.8,0.63,0.18,32.9,29405.6
34.25,80.75,141.7,6.64,6.24,1893.7,19.8,0.82,0.2,32.9,38023.9
34.25,80.75,222.3,6.64,6.24,1893.7,19.8,0.64,0.18,32.9,51452.8
34.25,81.0,220.8,5.74,5.226,1741.4,19.8,0.76,0.21,32.9,51290.1
34.25,81.0,154.5,5.74,5.226,1741.4,19.8,0.84,0.18,32.9,41495.7
34.25,81.0,277.4,5.74,5.226,1741.4,19.8,0.75,0.19,32.9,66006.7
34.25,81.0,323.6,5.74,5.226,1741.4,19.8,0.81,0.18,32.9,91782.2
34.25,81.0,150.9,5.74,5.226,1741.4,19.8,0.71,0.21,32.9,34512.0
34.25,81.25,301.5,5.731,5.216,1778.2,19.8,0.75,0.22,32.9,75082.8
34.25,81.25,281.2,5.731,5.216,1778.2,19.8,0.71,0.18,32.9,69924.0
34.25,81.25,336.1,5.731,5.216,1778.2,19.8,0.83,0.19,32.9,86880.3
34.25,81.25,314.8,5.731,5.216,1778.2,19.8,0.63,0.21,32.9,69760.5
34.25,81.25,321.4,5.731,5.216,1778.2,19.8,0.65,0.17,32.9,71780.1
34.25,81.5,337.7,6.238,5.787,1943.6,19.8,0.78,0.19,32.9,101475.6
34.25,81.5,196.4,6.238,5.787,1943.6,19.8,0.81,0.18,32.9,56295.9
34.25,81.5,239.6,6.238,5.787,1943.6,19.8,0.74,0.21,32.9,64467.2
34.25,81.5,184.1,6.238,5.787,1943.6,19.8,0.78,0.21,32.9,50242.8
34.25,81.5,211.7,6.238,5.787,1943.6,19.8,0.66,0.18,32.9,51784.0
34.25,81.75,207.3,5.685,5.164,1976.3,19.8,0.68,0.18,32.9,51546.1
34.25,81.75,226.2,5.685,5.164,1976.3,19.8,0.73,0.19,32.9,63626.0
34.25,81.75,128.9,5.685,5.164,1976.3,19.8,0.8,0.22,32.9,37733.4
34.25,81.75,97.0,5.685,5.164,1976.3,19.8,0.65,0.18,32.9,25014.4
34.25,81.75,307.7,5.685,5.164,1976.3,19.8,0.78,0.19,32.9,91673.7
34.25,82.0,237.3,5.943,5.455,1906.9,19.8,0.68,0.21,32.9,60628.3
34.25,82.0,174.3,5.943,5.455,1906.9,19.8,0.75,0.18,32.9,48283.2
34.25,82.0,246.3,5.943,5.455,1906.9,19.8,0.64,0.21,32.9,59459.6
34.25,82.0,254.8,5.943,5.455,1906.9,19.8,0.63,0.22,32.9,57752.0
34.25,82.0,49.6,5.943,5.455,1906.9,19.8,0.72,0.2,32.9,12447.9
34.25,82.25,286.1,5.885,5.39,1767.8,19.8,0.68,0.2,32.9,64967.3
34.25,82.25,303.5,5.885,5.39,1767.8,19.8,0.65,0.2,32.9,61540.0
34.25,82.25,124.7,5.885,5.39,1767.8,19.8,0.61,0.21,32.9,25543.6
34.25,82.25,115.3,5.885,5.39,1767.8,19.8,0.64,0.21,32.9,23641.0
34.25,82.25,173.2,5.885,5.39,1767.8,19.8,0.63,0.22,32.9,36371.9
34.25,82.5,127.4,6.699,6.306,1947.7,19.8,0.6,0.2,32.9,28472.2
34.25,82.5,94.2,6.699,6.306,1947.7,19.8,0.72,0.22,32.9,24317.3
34.25,82.5,95.0,6.699,6.306,1947.7,19.8,0.73,0.22,32.9,24563.4
34.25,82.5,222.3,6.699,6.306,1947.7,19.8,0.81,0.21,32.9,63845.3
34.25,82.5,335.3,6.699,6.306,1947.7,19.8,0.7,0.2,32.9,89873.2
34.25,82.75,243.5,6.905,6.538,1973.7,19.8,0.78,0.19,32.9,74360.8
34.25,82.75,121.3,6.905,6.538,1973.7,19.8,0.81,0.2,32.9,37896.6
34.25,82.75,78.0,6.905,6.538,1973.7,19.8,0.68,0.18,32.9,20486.9
34.25,82.75,281.1,6.905,6.538,1973.7,19.8,0.72,0.21,32.9,74763.1
34.25,82.75,189.9,6.905,6.538,1973.7,19.8,0.78,0.18,32.9,54583.6
34.25,83.0,248.6,6.311,5.87,1968.4,19.8,0.73,0.17,32.9,71440.3
34.25,83.0,131.8,6.311,5.87,1968.4,19.8,0.72,0.19,32.9,33347.6
34.25,83.0,319.5,6.311,5.87,1968.4,19.8,0.83,0.21,32.9,100501.5
34.25,83.0,193.3,6.311,5.87,1968.4,19.8,0.65,0.18,32.9,44253.5
34.25,83.0,158.1,6.311,5.87,1968.4,19.8,0.83,0.19,32.9,46721.6
34.25,83.25,111.7,6.896,6.528,1978.8,19.8,0.62,0.2,32.9,25835.3
34.25,83.25,294.3,6.896,6.528,1978.8,19.8,0.75,0.21,32.9,81904.5
34.25,83.25,332.9,6.896,6.528,1978.8,19.8,0.68,0.2,32.9,89917.2
34.25,83.25,132.7,6.896,6.528,1978.8,19.8,0.78,0.19,32.9,36033.7
34.25,83.25,243.8,6.896,6.528,1978.8,19.8,0.6,0.19,32.9,51414.0
34.25,83.5,40.3,5.683,5.162,1803.0,19.8,0.84,0.21,32.9,10548.1
34.25,83.5,279.2,5.683,5.162,1803.0,19.8,0.76,0.21,32.9,72510.1
34.25,83.5,281.2,5.683,5.162,1803.0,19.8,0.82,0.17,32.9,82016.1
34.25,83.5,288.8,5.683,5.162,1803.0,19.8,0.73,0.21,32.9,67828.6
34.25,83.5,44.6,5.683,5.162,1803.0,19.8,0.64,0.17,32.9,9386.6
34.25,83.75,240.2,6.353,5.917,1861.8,19.8,0.79,0.2,32.9,66468.7
34.25,83.75,116.0,6.353,5.917,1861.8,19.8,0.66,0.2,32.9,26903.7
34.25,83.75,198.5,6.353,5.917,1861.8,19.8,0.72,0.19,32.9,46295.5
34.25,83.75,259.5,6.353,5.917,1861.8,19.8,0.82,0.19,32.9,69332.1
34.25,83.75,328.0,6.353,5.917,1861.8,19.8,0.61,0.21,32.9,72498.1
34.25,84.0,342.6,6.57,6.161,1912.0,19.8,0.64,0.21,32.9,80427.7
34.25,84.0,59.4,6.57,6.161,1912.0,19.8,0.83,0.2,32.9,16717.8
34.25,84.0,300.7,6.57,6.161,1912.0,19.8,0.69,0.21,32.9,79096.4
34.25,84.0,249.2,6.57,6.161,1912.0,19.8,0.76,0.19,32.9,70090.5
34.25,84.0,199.0,6.57,6.161,1912.0,19.8,0.85,0.18,32.9,61299.7
34.25,84.25,307.9,5.667,5.144,1801.6,19.8,0.62,0.18,32.9,68269.7
34.25,84.25,328.5,5.667,5.144,1801.6,19.8,0.82,0.21,32.9,95103.0
34.25,84.25,132.8,5.667,5.144,1801.6,19.8,0.7,0.21,32.9,32359.9
34.25,84.25,345.8,5.667,5.144,1801.6,19.8,0.61,0.21,32.9,72021.9
34.25,84.25,255.1,5.667,5.144,1801.6,19.8,0.67,0.2,32.9,60172.8
34.25,84.5,100.9,6.414,5.986,1886.4,19.8,0.78,0.21,32.9,29328.6
34.25,84.5,326.6,6.414,5.986,1886.4,19.8,0.68,0.2,32.9,78220.9
34.25,84.5,66.6,6.414,5.986,1886.4,19.8,0.67,0.21,32.9,16509.7
34.25,84.5,76.6,6.414,5.986,1886.4,19.8,0.85,0.2,32.9,23694.6
34.25,84.5,245.1,6.414,5.986,1886.4,19.8,0.71,0.19,32.9,58147.6
34.25,84.75,328.4,6.678,6.283,1946.3,19.8,0.69,0.22,32.9,84982.8
34.25,84.75,161.2,6.678,6.283,1946.3,19.8,0.63,0.19,32.9,38117.5
